id,od,sequence,length,num_stops
1896,190,"[9, 23, 29, 16]",15194.561500000002,4
1897,190,"[9, 13, 19, 29, 16]",21233.210000000006,5
1898,190,"[9, 23, 13, 19, 16]",20890.561,5
1899,190,"[9, 13, 18, 19, 16]",23068.842000000004,5
1900,190,"[9, 13, 23, 29, 16]",18376.261,5
1901,191,"[9, 23, 22, 30, 17]",51710.70849999998,5
1902,191,"[9, 23, 29, 30, 17]",49167.66899999999,5
1903,191,"[9, 13, 16, 29, 30, 17]",49888.69449999998,6
1904,191,"[9, 23, 22, 6, 4, 17]",30948.441000000003,6
1905,191,"[9, 23, 22, 30, 3, 17]",104374.30650000002,6
1906,191,"[9, 23, 8, 22, 30, 17]",54739.332999999984,6
1907,191,"[9, 23, 29, 22, 30, 17]",53019.95149999998,6
1908,191,"[9, 23, 29, 30, 3, 17]",101831.26700000002,6
1909,191,"[9, 13, 18, 15, 3, 17]",61222.615500000014,6
1910,191,"[9, 23, 22, 25, 30, 17]",53590.715999999986,6
1911,192,"[9, 13, 18]",10261.943000000001,3
1912,192,"[9, 23, 13, 18]",17625.7495,4
1913,192,"[9, 13, 14, 18]",14381.630000000003,4
1914,192,"[9, 13, 19, 18]",16777.9995,4
1915,192,"[9, 23, 16, 13, 18]",22000.582500000004,5
1916,192,"[9, 23, 13, 14, 18]",21745.436500000003,5
1917,192,"[9, 13, 14, 20, 18]",21650.598500000004,5
1918,192,"[9, 13, 16, 19, 18]",19588.019000000004,5
1919,192,"[9, 13, 19, 15, 18]",31370.7765,5
1920,192,"[9, 23, 21, 13, 18]",25489.6235,5
1921,193,"[9, 13, 19]",8748.927500000002,3
1922,193,"[9, 23, 13, 19]",16112.734000000002,4
1923,193,"[9, 13, 16, 19]",11558.947000000002,4
1924,193,"[9, 23, 16, 19]",13862.559500000003,4
1925,193,"[9, 13, 18, 19]",18291.015000000003,4
1926,193,"[9, 23, 29, 19]",18544.377,4
1927,193,"[9, 23, 13, 16, 19]",18922.753500000003,5
1928,193,"[9, 13, 16, 29, 19]",19265.402500000004,5
1929,193,"[9, 23, 16, 13, 19]",20487.567000000003,5
1930,193,"[9, 13, 14, 18, 19]",22410.702000000005,5
1931,194,"[9, 13, 14, 20]",14312.925500000001,4
1932,194,"[9, 13, 18, 20]",17599.616,4
1933,194,"[9, 23, 13, 14, 20]",21676.732,5
1934,194,"[9, 13, 14, 18, 20]",21719.303000000004,5
1935,194,"[9, 13, 19, 18, 20]",24115.672500000004,5
1936,194,"[9, 13, 18, 1, 20]",26073.9235,5
1937,194,"[9, 23, 21, 14, 20]",19788.0415,5
1938,194,"[9, 23, 13, 18, 20]",24963.422500000004,5
1939,194,"[9, 13, 14, 31, 20]",20948.624000000003,5
1940,194,"[9, 13, 21, 14, 20]",20061.816,5
1941,195,"[9, 13, 21]",9814.334,3
1942,195,"[9, 23, 21]",9540.5595,3
1943,195,"[9, 13, 14, 21]",13144.390500000001,4
1944,195,"[9, 23, 8, 21]",15933.716,4
1945,195,"[9, 13, 23, 21]",12722.258999999998,4
1946,195,"[9, 23, 13, 21]",17178.1405,4
1947,195,"[9, 13, 14, 31, 21]",17741.443,5
1948,195,"[9, 13, 16, 23, 21]",17097.092,5
1949,195,"[9, 13, 23, 8, 21]",19115.4155,5
1950,195,"[9, 23, 16, 13, 21]",21552.973500000004,5
1951,196,"[9, 23, 22]",13875.197000000004,3
1952,196,"[9, 13, 23, 22]",17056.896500000003,4
1953,196,"[9, 23, 8, 22]",16903.821500000005,4
1954,196,"[9, 23, 29, 22]",15184.440000000002,4
1955,196,"[9, 13, 16, 23, 22]",21431.729500000005,5
1956,196,"[9, 13, 23, 8, 22]",20085.521000000004,5
1957,196,"[9, 23, 16, 29, 22]",18209.078,5
1958,196,"[9, 23, 29, 12, 22]",40427.862,5
1959,196,"[9, 13, 19, 29, 22]",21223.088500000005,5
1960,196,"[9, 13, 16, 29, 22]",15905.465500000002,5
1961,197,"[9, 23]",4154.660000000001,2
1962,197,"[9, 13, 23]",7336.3595,3
1963,197,"[9, 13, 16, 23]",11711.192500000001,4
1964,197,"[9, 13, 21, 23]",15200.2335,4
1965,197,"[9, 13, 16, 29, 23]",17821.021500000003,5
1966,197,"[9, 13, 14, 21, 23]",18530.29,5
1967,197,"[9, 13, 21, 8, 23]",21593.39,5
1968,197,"[9, 13, 19, 16, 23]",18456.827000000005,5
1969,197,"[9, 13, 19, 29, 23]",23138.644500000006,5
1970,197,"[9, 13, 16, 19, 29, 23]",25948.664000000004,6
1971,198,"[9, 23, 22, 25]",18982.478500000005,4
1972,198,"[9, 13, 23, 22, 25]",22164.178000000004,5
1973,198,"[9, 23, 8, 22, 25]",22011.103000000006,5
1974,198,"[9, 23, 22, 6, 25]",22889.293500000003,5
1975,198,"[9, 23, 29, 22, 25]",20291.721500000003,5
1976,198,"[9, 23, 22, 30, 25]",44385.681999999986,5
1977,198,"[9, 23, 29, 30, 25]",41842.64249999999,5
1978,198,"[9, 13, 16, 23, 22, 25]",26539.011000000006,6
1979,198,"[9, 13, 23, 8, 22, 25]",25192.802500000005,6
1980,198,"[9, 13, 23, 22, 6, 25]",26070.993000000002,6
1981,199,"[9, 23, 29]",10627.328000000001,3
1982,199,"[9, 13, 16, 29]",11348.353500000001,4
1983,199,"[9, 23, 16, 29]",13651.966000000002,4
1984,199,"[9, 13, 19, 29]",16665.976500000004,4
1985,199,"[9, 23, 22, 29]",18432.309000000005,4
1986,199,"[9, 13, 23, 29]",13809.0275,4
1987,199,"[9, 13, 16, 19, 29]",19475.996000000003,5
1988,199,"[9, 23, 16, 19, 29]",21779.608500000002,5
1989,199,"[9, 13, 19, 16, 29]",18093.988000000005,5
1990,199,"[9, 23, 8, 22, 29]",21460.933500000006,5
1991,200,"[9, 23, 22, 30]",30744.076499999992,4
1992,200,"[9, 23, 29, 30]",28201.036999999997,4
1993,200,"[9, 13, 16, 29, 30]",28922.062499999996,5
1994,200,"[9, 23, 22, 25, 30]",32624.084,5
1995,200,"[9, 23, 8, 22, 30]",33772.700999999994,5
1996,200,"[9, 23, 29, 22, 30]",32053.31949999999,5
1997,200,"[9, 13, 18, 15, 30]",54494.01949999999,5
1998,200,"[9, 23, 22, 29, 30]",36006.018,5
1999,200,"[9, 23, 16, 29, 30]",31225.674999999996,5
2000,200,"[9, 23, 29, 32, 30]",35667.568,5
2001,201,"[9, 13, 14, 31]",13727.934000000001,4
2002,201,"[9, 23, 21, 31]",13554.0685,4
2003,201,"[9, 13, 21, 31]",13827.843,4
2004,201,"[9, 13, 14, 20, 31]",21533.6155,5
2005,201,"[9, 23, 22, 12, 31]",46233.62950000001,5
2006,201,"[9, 23, 21, 14, 31]",19203.05,5
2007,201,"[9, 13, 18, 14, 31]",21161.673000000003,5
2008,201,"[9, 13, 21, 14, 31]",19476.824500000002,5
2009,201,"[9, 13, 14, 21, 31]",17157.8995,5
2010,201,"[9, 23, 8, 21, 31]",19947.225,5
2011,202,"[9, 13, 19, 32]",14004.317500000005,4
2012,202,"[9, 23, 29, 32]",17291.611,4
2013,202,"[9, 13, 18, 15, 32]",36980.271,5
2014,202,"[9, 13, 19, 15, 32]",38664.6045,5
2015,202,"[9, 23, 13, 19, 32]",21368.124000000003,5
2016,202,"[9, 23, 29, 19, 32]",23799.767000000003,5
2017,202,"[9, 13, 16, 19, 32]",16814.337000000007,5
2018,202,"[9, 13, 18, 19, 32]",23546.405000000006,5
2019,202,"[9, 13, 19, 29, 32]",23330.259500000004,5
2020,202,"[9, 23, 16, 19, 32]",19117.949500000006,5
2021,203,"[10, 4, 30, 15, 18, 1]",75448.89699999997,6
2022,203,"[10, 17, 3, 2, 24, 1]",78188.46850000002,6
2023,203,"[10, 4, 30, 15, 24, 1]",73638.34949999997,6
2024,203,"[10, 17, 30, 15, 18, 1]",81596.39849999997,6
2025,203,"[10, 17, 3, 15, 18, 1]",67358.3625,6
2026,203,"[10, 17, 30, 15, 24, 1]",79785.85099999997,6
2027,203,"[10, 17, 3, 15, 24, 1]",65547.815,6
2028,203,"[10, 4, 17, 3, 2, 24, 1]",84420.58200000002,7
2029,203,"[10, 4, 30, 3, 15, 18, 1]",95196.313,7
2030,203,"[10, 4, 30, 15, 18, 20, 1]",79043.23449999996,7
2031,204,"[10, 17, 3, 2]",62502.142500000016,4
2032,204,"[10, 4, 17, 3, 2]",68734.25600000002,5
2033,204,"[10, 17, 30, 3, 2]",96487.5945,5
2034,204,"[10, 17, 3, 5, 2]",78903.12700000002,5
2035,204,"[10, 4, 30, 3, 2]",90340.093,5
2036,204,"[10, 17, 30, 15, 2]",80554.00049999997,5
2037,204,"[10, 17, 3, 15, 2]",66315.9645,5
2038,204,"[10, 4, 30, 15, 2]",74406.49899999998,5
2039,204,"[10, 4, 17, 30, 3, 2]",102719.70800000001,6
2040,204,"[10, 4, 17, 3, 5, 2]",85135.24050000001,6
2041,205,"[10, 17, 3]",36925.737000000016,3
2042,205,"[10, 4, 17, 3]",43157.850500000015,4
2043,205,"[10, 17, 30, 3]",70911.189,4
2044,205,"[10, 4, 30, 3]",64763.6875,4
2045,205,"[10, 4, 17, 30, 3]",77143.3025,5
2046,205,"[10, 17, 4, 30, 3]",75350.63,5
2047,205,"[10, 17, 30, 15, 3]",73049.20799999997,5
2048,205,"[10, 4, 28, 30, 3]",65739.911,5
2049,205,"[10, 4, 30, 15, 3]",66901.70649999997,5
2050,205,"[10, 4, 30, 17, 3]",72711.4995,5
2051,206,"[10, 4]",4442.6175,2
2052,206,"[10, 17, 4]",15029.560000000003,3
2053,206,"[10, 17, 30, 4]",44583.20899999998,4
2054,206,"[10, 17, 3, 30, 4]",97246.807,5
2055,206,"[10, 17, 30, 28, 4]",45559.43249999998,5
2056,206,"[10, 17, 3, 15, 30, 4]",99384.82599999997,6
2057,206,"[10, 17, 3, 30, 28, 4]",98223.03050000001,6
2058,206,"[10, 17, 30, 22, 6, 4]",53119.25949999998,6
2059,206,"[10, 17, 30, 28, 6, 4]",51968.30749999998,6
2060,206,"[10, 17, 30, 25, 6, 4]",52112.12399999998,6
2061,207,"[10, 4, 6, 22, 8]",21514.557000000004,5
2062,207,"[10, 17, 30, 22, 8]",52863.76699999998,5
2063,207,"[10, 4, 30, 22, 8]",46716.26549999998,5
2064,207,"[10, 4, 6, 25, 22, 8]",28841.977000000003,6
2065,207,"[10, 4, 6, 22, 23, 8]",27167.808500000006,6
2066,207,"[10, 17, 4, 6, 22, 8]",32101.499500000005,6
2067,207,"[10, 17, 30, 25, 22, 8]",54743.774499999985,6
2068,207,"[10, 17, 30, 22, 23, 8]",58517.018499999984,6
2069,207,"[10, 4, 28, 6, 22, 8]",26036.813000000002,6
2070,207,"[10, 4, 30, 25, 22, 8]",48596.27299999999,6
2071,208,"[10, 4, 6, 22, 23, 9]",26981.530500000004,6
2072,208,"[10, 17, 30, 22, 23, 9]",58330.740499999985,6
2073,208,"[10, 4, 30, 22, 23, 9]",52183.23899999999,6
2074,208,"[10, 17, 30, 29, 23, 9]",55787.70099999999,6
2075,208,"[10, 4, 30, 29, 23, 9]",49640.19949999999,6
2076,208,"[10, 4, 6, 25, 22, 23, 9]",34308.950500000006,7
2077,208,"[10, 4, 6, 22, 8, 23, 9]",30010.155000000002,7
2078,208,"[10, 4, 6, 22, 23, 13, 9]",30163.230000000003,7
2079,208,"[10, 17, 3, 15, 18, 13, 9]",67842.6475,7
2080,208,"[10, 17, 30, 22, 8, 23, 9]",61359.36499999998,7
2081,209,"[10, 17, 3, 11]",57054.511500000015,4
2082,209,"[10, 4, 17, 3, 11]",63286.625000000015,5
2083,209,"[10, 17, 30, 3, 11]",91039.9635,5
2084,209,"[10, 17, 3, 5, 11]",83519.95700000002,5
2085,209,"[10, 4, 30, 3, 11]",84892.462,5
2086,209,"[10, 4, 17, 30, 3, 11]",97272.077,6
2087,209,"[10, 4, 17, 3, 5, 11]",89752.07050000002,6
2088,209,"[10, 17, 4, 30, 3, 11]",95479.4045,6
2089,209,"[10, 17, 30, 15, 3, 11]",93177.98249999997,6
2090,209,"[10, 17, 30, 3, 5, 11]",117505.409,6
2091,210,"[10, 4, 6, 22, 12]",28864.7595,5
2092,210,"[10, 17, 30, 22, 12]",60213.96949999998,5
2093,210,"[10, 4, 30, 22, 12]",54066.46799999998,5
2094,210,"[10, 17, 30, 29, 12]",59202.480999999985,5
2095,210,"[10, 4, 30, 29, 12]",53054.97949999999,5
2096,210,"[10, 4, 6, 25, 22, 12]",36192.1795,6
2097,210,"[10, 4, 6, 22, 29, 12]",31705.5535,6
2098,210,"[10, 17, 4, 6, 22, 12]",39451.702000000005,6
2099,210,"[10, 17, 30, 22, 29, 12]",63054.76349999998,6
2100,210,"[10, 4, 28, 6, 22, 12]",33387.015499999994,6
2101,211,"[10, 4, 30, 29, 16, 13]",48297.61849999999,6
2102,211,"[10, 17, 30, 29, 16, 13]",54445.11999999999,6
2103,211,"[10, 4, 6, 22, 23, 13]",28099.623500000005,6
2104,211,"[10, 4, 30, 15, 18, 13]",73869.57549999998,6
2105,211,"[10, 4, 30, 29, 19, 13]",53615.24149999999,6
2106,211,"[10, 17, 3, 15, 18, 13]",65779.04100000001,6
2107,211,"[10, 17, 30, 15, 18, 13]",80017.07699999998,6
2108,211,"[10, 17, 30, 29, 19, 13]",59762.74299999999,6
2109,211,"[10, 4, 30, 22, 23, 13]",53301.33199999998,6
2110,211,"[10, 4, 30, 15, 19, 13]",75553.90899999997,6
2111,212,"[10, 4, 30, 15, 18, 14]",71447.95199999998,6
2112,212,"[10, 17, 3, 15, 18, 14]",63357.41750000001,6
2113,212,"[10, 17, 30, 15, 18, 14]",77595.45349999997,6
2114,212,"[10, 4, 6, 22, 23, 13, 14]",34640.93400000001,7
2115,212,"[10, 4, 30, 3, 15, 18, 14]",91195.368,7
2116,212,"[10, 4, 30, 15, 19, 13, 14]",82095.21949999998,7
2117,212,"[10, 4, 30, 15, 18, 13, 14]",80410.88599999998,7
2118,212,"[10, 17, 3, 2, 15, 18, 14]",96438.61550000001,7
2119,212,"[10, 17, 3, 15, 19, 13, 14]",74004.68500000001,7
2120,212,"[10, 17, 3, 15, 18, 13, 14]",72320.35150000002,7
2121,213,"[10, 4, 30, 15]",55958.98899999998,4
2122,213,"[10, 17, 3, 15]",47868.45450000001,4
2123,213,"[10, 17, 30, 15]",62106.49049999998,4
2124,213,"[10, 4, 17, 3, 15]",54100.568000000014,5
2125,213,"[10, 4, 30, 3, 15]",75706.405,5
2126,213,"[10, 17, 3, 2, 15]",80949.65250000001,5
2127,213,"[10, 17, 4, 30, 15]",66545.93149999998,5
2128,213,"[10, 17, 30, 3, 15]",81853.9065,5
2129,213,"[10, 4, 28, 30, 15]",56935.21249999998,5
2130,213,"[10, 4, 17, 30, 15]",68338.60399999999,5
2131,214,"[10, 4, 30, 29, 16]",43580.10499999999,5
2132,214,"[10, 17, 30, 29, 16]",49727.60649999999,5
2133,214,"[10, 4, 6, 22, 23, 16]",27756.943000000007,6
2134,214,"[10, 4, 30, 15, 19, 16]",73646.41499999998,6
2135,214,"[10, 4, 30, 29, 19, 16]",51707.74749999998,6
2136,214,"[10, 17, 3, 15, 19, 16]",65555.88050000001,6
2137,214,"[10, 17, 30, 15, 19, 16]",79793.91649999998,6
2138,214,"[10, 17, 30, 29, 19, 16]",57855.24899999998,6
2139,214,"[10, 4, 17, 30, 29, 16]",55959.719999999994,6
2140,214,"[10, 4, 6, 22, 29, 16]",22230.679000000004,6
2141,215,"[10, 17]",6620.032000000001,2
2142,215,"[10, 4, 17]",12852.145500000002,3
2143,215,"[10, 4, 30, 17]",42405.79449999998,4
2144,215,"[10, 4, 28, 30, 17]",43382.01799999998,5
2145,215,"[10, 4, 30, 3, 17]",95069.39250000002,5
2146,215,"[10, 4, 6, 22, 30, 17]",50941.84499999998,6
2147,215,"[10, 4, 28, 25, 30, 17]",45856.85099999998,6
2148,215,"[10, 4, 28, 30, 3, 17]",96045.61600000001,6
2149,215,"[10, 4, 30, 15, 3, 17]",97207.41149999999,6
2150,215,"[10, 4, 6, 25, 30, 17]",49934.70949999998,6
2151,216,"[10, 4, 30, 15, 18]",65671.23899999997,5
2152,216,"[10, 17, 3, 15, 18]",57580.70450000001,5
2153,216,"[10, 17, 30, 15, 18]",71818.74049999997,5
2154,216,"[10, 4, 17, 3, 15, 18]",63812.818000000014,6
2155,216,"[10, 4, 30, 3, 15, 18]",85418.655,6
2156,216,"[10, 4, 30, 15, 19, 18]",76897.65999999997,6
2157,216,"[10, 17, 3, 2, 15, 18]",90661.90250000001,6
2158,216,"[10, 17, 3, 15, 19, 18]",68807.12550000001,6
2159,216,"[10, 17, 4, 30, 15, 18]",76258.18149999998,6
2160,216,"[10, 17, 30, 3, 15, 18]",91566.1565,6
2161,217,"[10, 4, 30, 15, 19]",68868.58799999997,5
2162,217,"[10, 17, 3, 15, 19]",60778.05350000001,5
2163,217,"[10, 4, 30, 29, 19]",46929.920499999986,5
2164,217,"[10, 17, 30, 15, 19]",75016.08949999997,5
2165,217,"[10, 4, 30, 32, 19]",45070.509499999986,5
2166,217,"[10, 17, 30, 29, 19]",53077.421999999984,5
2167,217,"[10, 17, 30, 32, 19]",51218.010999999984,5
2168,217,"[10, 4, 6, 22, 29, 19]",25580.4945,6
2169,217,"[10, 4, 30, 15, 18, 19]",73700.31099999997,6
2170,217,"[10, 17, 3, 2, 15, 19]",93859.25150000001,6
2171,218,"[10, 4, 30, 15, 18, 20]",73008.91199999997,6
2172,218,"[10, 17, 3, 15, 18, 20]",64918.37750000001,6
2173,218,"[10, 17, 30, 15, 18, 20]",79156.41349999997,6
2174,218,"[10, 4, 6, 22, 12, 31, 20]",52685.456000000006,7
2175,218,"[10, 4, 30, 3, 15, 18, 20]",92756.328,7
2176,218,"[10, 4, 30, 15, 24, 1, 20]",79672.67199999996,7
2177,218,"[10, 4, 30, 15, 18, 1, 20]",81483.21949999996,7
2178,218,"[10, 17, 3, 2, 24, 1, 20]",84222.79100000001,7
2179,218,"[10, 17, 3, 15, 24, 1, 20]",71582.1375,7
2180,218,"[10, 17, 3, 15, 18, 1, 20]",73392.685,7
2181,219,"[10, 4, 6, 22, 8, 21]",28952.675000000003,6
2182,219,"[10, 17, 30, 22, 8, 21]",60301.88499999997,6
2183,219,"[10, 4, 30, 22, 8, 21]",54154.383499999974,6
2184,219,"[10, 4, 6, 22, 23, 21]",28212.770000000004,6
2185,219,"[10, 17, 30, 29, 23, 21]",57018.94049999998,6
2186,219,"[10, 17, 30, 22, 23, 21]",59561.97999999998,6
2187,219,"[10, 4, 30, 29, 23, 21]",50871.438999999984,6
2188,219,"[10, 4, 30, 22, 23, 21]",53414.47849999998,6
2189,219,"[10, 4, 6, 25, 22, 8, 21]",36280.095,7
2190,219,"[10, 4, 6, 22, 8, 23, 21]",31241.394500000002,7
2191,220,"[10, 4, 6, 22]",13106.3335,4
2192,220,"[10, 17, 30, 22]",44455.54349999998,4
2193,220,"[10, 4, 30, 22]",38308.04199999998,4
2194,220,"[10, 4, 6, 25, 22]",20433.7535,5
2195,220,"[10, 17, 3, 30, 22]",97119.1415,5
2196,220,"[10, 17, 30, 25, 22]",46335.55099999998,5
2197,220,"[10, 4, 17, 30, 22]",50687.656999999985,5
2198,220,"[10, 4, 30, 25, 22]",40188.04949999998,5
2199,220,"[10, 17, 4, 6, 22]",23693.276,5
2200,220,"[10, 17, 30, 29, 22]",49717.484999999986,5
2201,221,"[10, 4, 6, 22, 23]",22826.870500000005,5
2202,221,"[10, 17, 30, 22, 23]",54176.08049999998,5
2203,221,"[10, 4, 30, 22, 23]",48028.57899999998,5
2204,221,"[10, 17, 30, 29, 23]",51633.04099999998,5
2205,221,"[10, 4, 30, 29, 23]",45485.539499999984,5
2206,221,"[10, 4, 6, 25, 22, 23]",30154.290500000003,6
2207,221,"[10, 4, 6, 22, 8, 23]",25855.495000000003,6
2208,221,"[10, 17, 3, 30, 22, 23]",106839.67850000001,6
2209,221,"[10, 17, 30, 22, 8, 23]",57204.70499999998,6
2210,221,"[10, 4, 17, 30, 22, 23]",60408.19399999999,6
2211,222,"[10, 17, 3, 2, 24]",71106.03050000002,5
2212,222,"[10, 4, 30, 15, 24]",66555.91149999997,5
2213,222,"[10, 17, 30, 15, 24]",72703.41299999997,5
2214,222,"[10, 17, 3, 15, 24]",58465.37700000001,5
2215,222,"[10, 17, 3, 2, 15, 24]",91546.57500000001,6
2216,222,"[10, 4, 17, 3, 2, 24]",77338.14400000003,6
2217,222,"[10, 4, 30, 3, 2, 24]",98943.981,6
2218,222,"[10, 4, 30, 15, 2, 24]",83010.38699999999,6
2219,222,"[10, 17, 4, 30, 15, 24]",77142.85399999998,6
2220,222,"[10, 17, 30, 3, 2, 24]",105091.48250000001,6
2221,223,"[10, 4, 6, 25]",15326.471999999998,4
2222,223,"[10, 17, 30, 25]",41228.26949999998,4
2223,223,"[10, 4, 28, 25]",11248.6135,4
2224,223,"[10, 4, 30, 25]",35080.76799999998,4
2225,223,"[10, 4, 6, 22, 25]",18213.615,5
2226,223,"[10, 17, 3, 30, 25]",93891.86750000001,5
2227,223,"[10, 17, 30, 22, 25]",49562.82499999998,5
2228,223,"[10, 4, 28, 6, 25]",19848.728,5
2229,223,"[10, 4, 17, 30, 25]",47460.38299999999,5
2230,223,"[10, 4, 30, 22, 25]",43415.323499999984,5
2231,224,"[10, 17, 3, 5, 27]",85012.38100000002,5
2232,224,"[10, 17, 3, 11, 27]",74113.88600000001,5
2233,224,"[10, 4, 17, 3, 5, 27]",91244.49450000002,6
2234,224,"[10, 17, 30, 3, 5, 27]",118997.833,6
2235,224,"[10, 17, 3, 5, 11, 27]",100579.33150000003,6
2236,224,"[10, 17, 3, 2, 5, 27]",88381.9355,6
2237,224,"[10, 17, 3, 11, 5, 27]",87551.13450000001,6
2238,224,"[10, 4, 30, 3, 5, 27]",112850.3315,6
2239,224,"[10, 4, 17, 3, 11, 27]",80345.9995,6
2240,224,"[10, 17, 30, 15, 5, 27]",105283.86299999997,6
2241,225,"[10, 4, 28]",8766.045,3
2242,225,"[10, 17, 4, 28]",19352.987500000003,4
2243,225,"[10, 4, 6, 28]",15174.919999999998,4
2244,225,"[10, 17, 30, 28]",41236.00499999998,4
2245,225,"[10, 4, 30, 28]",35088.503499999984,4
2246,225,"[10, 17, 4, 6, 28]",25761.862500000003,5
2247,225,"[10, 4, 6, 25, 28]",17809.040499999996,5
2248,225,"[10, 17, 3, 30, 28]",93899.603,5
2249,225,"[10, 17, 30, 4, 28]",48906.63649999998,5
2250,225,"[10, 4, 17, 30, 28]",47468.11849999999,5
2251,226,"[10, 4, 30, 29]",39012.87149999999,4
2252,226,"[10, 17, 30, 29]",45160.372999999985,4
2253,226,"[10, 4, 6, 22, 29]",17663.4455,5
2254,226,"[10, 4, 30, 22, 29]",42865.15399999998,5
2255,226,"[10, 17, 3, 30, 29]",97823.97100000002,5
2256,226,"[10, 17, 30, 22, 29]",49012.65549999998,5
2257,226,"[10, 4, 17, 30, 29]",51392.48649999999,5
2258,226,"[10, 4, 30, 32, 29]",46479.40249999998,5
2259,226,"[10, 17, 4, 30, 29]",49599.81399999999,5
2260,226,"[10, 17, 30, 32, 29]",52626.90399999998,5
2261,227,"[10, 4, 30]",21439.16249999999,3
2262,227,"[10, 17, 30]",27586.66399999999,3
2263,227,"[10, 4, 17, 30]",33818.7775,4
2264,227,"[10, 17, 3, 30]",80250.26200000002,4
2265,227,"[10, 4, 28, 30]",22415.38599999999,4
2266,227,"[10, 17, 4, 30]",32026.104999999996,4
2267,227,"[10, 4, 17, 3, 30]",86482.37550000002,5
2268,227,"[10, 17, 3, 15, 30]",82388.28099999999,5
2269,227,"[10, 4, 6, 22, 30]",29975.21299999999,5
2270,227,"[10, 4, 28, 25, 30]",24890.218999999994,5
2271,228,"[10, 4, 6, 22, 12, 31]",45464.766,6
2272,228,"[10, 17, 30, 22, 12, 31]",76813.97599999998,6
2273,228,"[10, 4, 30, 22, 12, 31]",70666.47449999998,6
2274,228,"[10, 17, 30, 29, 12, 31]",75802.48749999999,6
2275,228,"[10, 4, 30, 29, 12, 31]",69654.98599999999,6
2276,228,"[10, 4, 6, 25, 22, 12, 31]",52792.186,7
2277,228,"[10, 4, 6, 22, 29, 12, 31]",48305.560000000005,7
2278,228,"[10, 17, 3, 15, 18, 14, 31]",68480.4345,7
2279,228,"[10, 17, 30, 22, 29, 12, 31]",79654.76999999999,7
2280,228,"[10, 4, 17, 30, 22, 12, 31]",83046.08949999999,7
2281,229,"[10, 4, 30, 32]",39815.119499999986,4
2282,229,"[10, 17, 30, 32]",45962.620999999985,4
2283,229,"[10, 4, 17, 30, 32]",52194.73449999999,5
2284,229,"[10, 4, 30, 15, 32]",72965.06699999998,5
2285,229,"[10, 17, 3, 15, 32]",64874.53250000001,5
2286,229,"[10, 17, 30, 15, 32]",79112.56849999998,5
2287,229,"[10, 4, 28, 30, 32]",40791.342999999986,5
2288,229,"[10, 4, 30, 29, 32]",45677.15449999999,5
2289,229,"[10, 17, 4, 30, 32]",50402.06199999999,5
2290,229,"[10, 17, 3, 30, 32]",98626.21900000001,5
2291,230,"[11, 3, 15, 18, 1]",50561.399999999994,5
2292,230,"[11, 5, 2, 24, 1]",40073.695,5
2293,230,"[11, 3, 2, 24, 1]",61391.506,5
2294,230,"[11, 3, 15, 24, 1]",48750.85249999999,5
2295,230,"[11, 5, 15, 18, 1]",61174.856499999994,5
2296,230,"[11, 5, 15, 24, 1]",59364.309,5
2297,230,"[11, 3, 15, 18, 20, 1]",54155.73749999999,6
2298,230,"[11, 27, 5, 2, 24, 1]",58625.4935,6
2299,230,"[11, 5, 2, 15, 18, 1]",62324.78699999998,6
2300,230,"[11, 5, 2, 24, 18, 1]",52797.269499999995,6
2301,231,"[11, 3, 2]",45705.18,3
2302,231,"[11, 5, 2]",24387.368999999995,3
2303,231,"[11, 3, 5, 2]",62106.1645,4
2304,231,"[11, 27, 5, 2]",42939.167499999996,4
2305,231,"[11, 5, 3, 2]",72170.62550000001,4
2306,231,"[11, 3, 15, 2]",49519.00199999999,4
2307,231,"[11, 5, 15, 2]",60132.45849999999,4
2308,231,"[11, 3, 5, 15, 2]",97851.254,5
2309,231,"[11, 27, 5, 3, 2]",90722.424,5
2310,231,"[11, 5, 3, 15, 2]",75984.4475,5
2311,232,"[11, 3]",20128.7745,2
2312,232,"[11, 5, 3]",46594.22000000001,3
2313,232,"[11, 27, 5, 3]",65146.018500000006,4
2314,232,"[11, 5, 2, 3]",49963.7745,4
2315,232,"[11, 5, 15, 3]",52627.666,4
2316,232,"[11, 27, 5, 2, 3]",68515.573,5
2317,232,"[11, 5, 2, 15, 3]",53777.596499999985,5
2318,232,"[11, 5, 15, 2, 3]",85708.864,5
2319,232,"[11, 27, 5, 15, 3]",71179.4645,5
2320,232,"[11, 5, 15, 30, 3]",119529.3,5
2321,233,"[11, 3, 17, 4]",58844.00750000002,4
2322,233,"[11, 3, 30, 4]",80449.8445,4
2323,233,"[11, 5, 3, 17, 4]",85309.45300000002,5
2324,233,"[11, 3, 17, 10, 4]",61497.129000000015,5
2325,233,"[11, 3, 15, 30, 4]",82587.86349999998,5
2326,233,"[11, 3, 30, 17, 4]",92829.45950000001,5
2327,233,"[11, 5, 15, 30, 4]",93201.31999999998,5
2328,233,"[11, 5, 3, 30, 4]",106915.29000000001,5
2329,233,"[11, 3, 17, 30, 4]",88397.65649999998,5
2330,233,"[11, 3, 30, 28, 4]",81426.06800000001,5
2331,234,"[11, 5]",14502.0995,2
2332,234,"[11, 3, 5]",52220.895000000004,3
2333,234,"[11, 27, 5]",33053.898,3
2334,234,"[11, 3, 2, 5]",55590.449499999995,4
2335,234,"[11, 3, 15, 5]",58254.341,4
